surveyid,clusterid,hhid,latitude,longitude,location_src,interview_month,interview_year,hh_sample_wt,n_pop_u5,n_u5_under_itn,n_preg_tot,n_preg_under_itn,n_defacto_pop,n_slept_under_itn,hh_has_entry_in_net_tbl,hh_size,n_itn,hh_has_itn,hh_has_enough_itn,occ_hh_has_enough_itn,itn_theoretical_capacity,n_itn_used,n_conv_itn,n_llin,n_llin_1_2yr,n_llin_1yr,n_llin_2_3yr,n_llin_gt3yr
505,6,60125,-18.756854,47.558353,GPS,5,2016,2370195,1,0,1,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
505,6,60129,-18.756854,47.558353,GPS,5,2016,2370195,0,0,0,0,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
505,6,60133,-18.756854,47.558353,GPS,5,2016,2370195,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
505,7,70003,-18.317023,47.072833,GPS,5,2016,5035069,3,0,0,0,8,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0
505,7,70008,-18.317023,47.072833,GPS,5,2016,5035069,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
505,7,70013,-18.317023,47.072833,GPS,5,2016,5035069,2,2,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,7,70018,-18.317023,47.072833,GPS,5,2016,5035069,1,0,0,0,3,0,1,3,1,1,0,0,2,0,NA,NA,NA,NA,NA,NA
505,7,70023,-18.317023,47.072833,GPS,5,2016,5035069,0,0,0,0,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
505,7,70028,-18.317023,47.072833,GPS,5,2016,5035069,0,0,0,0,1,1,1,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,7,70033,-18.317023,47.072833,GPS,5,2016,5035069,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
505,7,70038,-18.317023,47.072833,GPS,5,2016,5035069,1,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
505,7,70043,-18.317023,47.072833,GPS,5,2016,5035069,0,0,0,0,7,6,1,7,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,7,70048,-18.317023,47.072833,GPS,5,2016,5035069,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
505,7,70052,-18.317023,47.072833,GPS,5,2016,5035069,0,0,0,0,3,2,1,3,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,7,70057,-18.317023,47.072833,GPS,5,2016,5035069,2,2,0,0,7,6,1,7,4,1,1,1,7,2,NA,NA,NA,NA,NA,NA
505,7,70062,-18.317023,47.072833,GPS,5,2016,5035069,0,0,0,0,4,4,1,4,3,1,1,1,4,3,NA,NA,NA,NA,NA,NA
505,7,70067,-18.317023,47.072833,GPS,5,2016,5035069,1,1,0,0,6,5,1,6,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,7,70072,-18.317023,47.072833,GPS,5,2016,5035069,0,0,0,0,2,0,1,2,1,1,1,1,2,0,NA,NA,NA,NA,NA,NA
505,7,70077,-18.317023,47.072833,GPS,5,2016,5035069,0,0,0,0,4,4,1,4,4,1,1,1,4,4,NA,NA,NA,NA,NA,NA
505,7,70082,-18.317023,47.072833,GPS,5,2016,5035069,1,0,0,0,2,2,1,2,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,7,70087,-18.317023,47.072833,GPS,5,2016,5035069,2,1,0,0,4,2,1,4,2,1,1,1,4,1,NA,NA,NA,NA,NA,NA
505,7,70092,-18.317023,47.072833,GPS,5,2016,5035069,0,0,0,0,3,0,1,3,1,1,0,0,2,0,NA,NA,NA,NA,NA,NA
505,7,70097,-18.317023,47.072833,GPS,5,2016,5035069,0,0,0,0,4,2,1,4,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,7,70102,-18.317023,47.072833,GPS,5,2016,5035069,1,1,0,0,4,4,1,4,3,1,1,1,4,3,NA,NA,NA,NA,NA,NA
505,7,70106,-18.317023,47.072833,GPS,5,2016,5035069,0,0,0,0,3,2,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,7,70111,-18.317023,47.072833,GPS,5,2016,5035069,0,0,0,0,3,0,1,3,2,1,1,1,3,0,NA,NA,NA,NA,NA,NA
505,7,70116,-18.317023,47.072833,GPS,5,2016,5035069,0,0,0,0,5,3,1,5,3,1,1,1,5,2,NA,NA,NA,NA,NA,NA
505,7,70121,-18.317023,47.072833,GPS,5,2016,5035069,1,1,0,0,4,3,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,7,70126,-18.317023,47.072833,GPS,5,2016,5035069,0,0,0,0,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
505,7,70131,-18.317023,47.072833,GPS,5,2016,5035069,0,0,0,0,4,2,1,4,2,1,1,1,4,1,NA,NA,NA,NA,NA,NA
505,7,70136,-18.317023,47.072833,GPS,5,2016,5035069,1,1,0,0,7,7,1,7,3,1,0,0,6,3,NA,NA,NA,NA,NA,NA
505,7,70141,-18.317023,47.072833,GPS,5,2016,5035069,1,1,0,0,8,8,1,8,5,1,1,1,8,5,NA,NA,NA,NA,NA,NA
505,7,70146,-18.317023,47.072833,GPS,5,2016,5035069,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
505,7,70151,-18.317023,47.072833,GPS,5,2016,5035069,0,0,0,0,0,0,1,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA
505,7,70155,-18.317023,47.072833,GPS,5,2016,5035069,0,0,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,8,80006,-18.01371,46.981669,GPS,5,2016,3364807,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,8,80012,-18.01371,46.981669,GPS,5,2016,3364807,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,8,80018,-18.01371,46.981669,GPS,5,2016,3364807,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,8,80024,-18.01371,46.981669,GPS,5,2016,3364807,0,0,0,0,2,2,1,2,2,1,1,1,2,2,NA,NA,NA,NA,NA,NA
505,8,80030,-18.01371,46.981669,GPS,5,2016,3364807,0,0,0,0,2,0,1,2,1,1,1,1,2,0,NA,NA,NA,NA,NA,NA
505,8,80036,-18.01371,46.981669,GPS,5,2016,3364807,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,8,80042,-18.01371,46.981669,GPS,5,2016,3364807,0,0,0,0,3,3,1,3,2,1,1,1,3,2,NA,NA,NA,NA,NA,NA
505,8,80048,-18.01371,46.981669,GPS,5,2016,3364807,0,0,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,8,80054,-18.01371,46.981669,GPS,5,2016,3364807,2,1,0,0,5,4,1,5,2,1,0,0,4,1,NA,NA,NA,NA,NA,NA
505,8,80060,-18.01371,46.981669,GPS,5,2016,3364807,1,0,0,0,5,4,1,5,2,1,0,0,4,1,NA,NA,NA,NA,NA,NA
505,8,80066,-18.01371,46.981669,GPS,5,2016,3364807,1,1,0,0,3,3,1,3,3,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,8,80072,-18.01371,46.981669,GPS,5,2016,3364807,0,0,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,8,80078,-18.01371,46.981669,GPS,5,2016,3364807,3,3,0,0,5,4,1,5,2,1,0,0,4,1,NA,NA,NA,NA,NA,NA
505,8,80084,-18.01371,46.981669,GPS,5,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
505,8,80090,-18.01371,46.981669,GPS,5,2016,3364807,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
505,8,80096,-18.01371,46.981669,GPS,5,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
505,8,80102,-18.01371,46.981669,GPS,5,2016,3364807,0,0,0,0,6,6,1,6,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,8,80108,-18.01371,46.981669,GPS,5,2016,3364807,2,2,0,0,4,4,1,4,2,1,1,1,4,1,NA,NA,NA,NA,NA,NA
505,8,80114,-18.01371,46.981669,GPS,5,2016,3364807,3,3,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,8,80120,-18.01371,46.981669,GPS,5,2016,3364807,1,1,0,0,8,8,1,8,3,1,0,0,6,3,NA,NA,NA,NA,NA,NA
505,8,80126,-18.01371,46.981669,GPS,5,2016,3364807,1,1,0,0,4,4,1,4,2,1,1,1,4,1,NA,NA,NA,NA,NA,NA
505,8,80132,-18.01371,46.981669,GPS,5,2016,3364807,2,0,0,0,6,4,1,6,2,1,0,0,4,1,NA,NA,NA,NA,NA,NA
505,8,80138,-18.01371,46.981669,GPS,5,2016,3364807,1,1,0,0,5,6,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,8,80144,-18.01371,46.981669,GPS,5,2016,3364807,1,1,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,8,80150,-18.01371,46.981669,GPS,5,2016,3364807,2,2,0,0,9,9,1,9,7,1,1,1,9,3,NA,NA,NA,NA,NA,NA
505,8,80156,-18.01371,46.981669,GPS,5,2016,3364807,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,8,80162,-18.01371,46.981669,GPS,5,2016,3364807,0,0,0,0,7,7,1,7,3,1,0,0,6,3,NA,NA,NA,NA,NA,NA
505,8,80168,-18.01371,46.981669,GPS,5,2016,3364807,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,8,80174,-18.01371,46.981669,GPS,5,2016,3364807,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,8,80180,-18.01371,46.981669,GPS,5,2016,3364807,1,1,0,0,3,3,1,3,3,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,8,80186,-18.01371,46.981669,GPS,5,2016,3364807,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,8,80192,-18.01371,46.981669,GPS,5,2016,3364807,2,2,1,1,4,4,1,4,2,1,1,1,4,1,NA,NA,NA,NA,NA,NA
505,9,90001,-18.922671,47.65978,GPS,5,2016,2793289,1,0,0,0,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90006,-18.922671,47.65978,GPS,5,2016,2793289,1,0,0,0,3,0,1,3,1,1,0,0,2,0,NA,NA,NA,NA,NA,NA
505,9,90011,-18.922671,47.65978,GPS,5,2016,2793289,0,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90016,-18.922671,47.65978,GPS,5,2016,2793289,1,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90021,-18.922671,47.65978,GPS,5,2016,2793289,0,0,0,0,6,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90026,-18.922671,47.65978,GPS,5,2016,2793289,0,0,0,0,2,0,1,2,1,1,1,1,2,0,NA,NA,NA,NA,NA,NA
505,9,90031,-18.922671,47.65978,GPS,5,2016,2793289,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,9,90036,-18.922671,47.65978,GPS,5,2016,2793289,3,0,0,0,11,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90041,-18.922671,47.65978,GPS,5,2016,2793289,2,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90046,-18.922671,47.65978,GPS,5,2016,2793289,0,0,0,0,3,2,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,9,90050,-18.922671,47.65978,GPS,5,2016,2793289,1,0,1,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90055,-18.922671,47.65978,GPS,5,2016,2793289,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,9,90060,-18.922671,47.65978,GPS,5,2016,2793289,2,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90065,-18.922671,47.65978,GPS,5,2016,2793289,2,0,0,0,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90070,-18.922671,47.65978,GPS,5,2016,2793289,0,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90075,-18.922671,47.65978,GPS,5,2016,2793289,1,0,0,0,6,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90080,-18.922671,47.65978,GPS,5,2016,2793289,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90085,-18.922671,47.65978,GPS,5,2016,2793289,1,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90090,-18.922671,47.65978,GPS,5,2016,2793289,5,5,0,0,8,8,1,8,3,1,0,0,6,3,NA,NA,NA,NA,NA,NA
505,9,90095,-18.922671,47.65978,GPS,5,2016,2793289,0,0,0,0,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90100,-18.922671,47.65978,GPS,5,2016,2793289,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90104,-18.922671,47.65978,GPS,5,2016,2793289,1,0,0,0,8,0,1,8,1,1,0,0,2,0,NA,NA,NA,NA,NA,NA
505,9,90109,-18.922671,47.65978,GPS,5,2016,2793289,2,0,0,0,7,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90114,-18.922671,47.65978,GPS,5,2016,2793289,1,1,0,0,3,3,1,3,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,9,90119,-18.922671,47.65978,GPS,5,2016,2793289,1,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90124,-18.922671,47.65978,GPS,5,2016,2793289,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90129,-18.922671,47.65978,GPS,5,2016,2793289,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90134,-18.922671,47.65978,GPS,5,2016,2793289,0,0,0,0,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90139,-18.922671,47.65978,GPS,5,2016,2793289,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90144,-18.922671,47.65978,GPS,5,2016,2793289,1,0,0,0,6,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90149,-18.922671,47.65978,GPS,5,2016,2793289,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
505,9,90153,-18.922671,47.65978,GPS,5,2016,2793289,1,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
505,10,100003,-18.487543,47.804102,GPS,5,2016,2376587,1,0,0,0,2,0,1,2,2,1,1,1,2,0,NA,NA,NA,NA,NA,NA
505,10,100007,-18.487543,47.804102,GPS,5,2016,2376587,0,0,0,0,4,0,1,4,4,1,1,1,4,0,NA,NA,NA,NA,NA,NA
505,10,100012,-18.487543,47.804102,GPS,5,2016,2376587,1,1,1,1,10,10,1,10,3,1,0,0,6,3,NA,NA,NA,NA,NA,NA
505,10,100016,-18.487543,47.804102,GPS,5,2016,2376587,2,2,0,0,6,6,1,6,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,10,100020,-18.487543,47.804102,GPS,5,2016,2376587,1,1,1,1,4,4,1,4,2,1,1,1,4,1,NA,NA,NA,NA,NA,NA
505,10,100024,-18.487543,47.804102,GPS,5,2016,2376587,0,0,0,0,3,3,1,3,2,1,1,1,3,2,NA,NA,NA,NA,NA,NA
505,10,100028,-18.487543,47.804102,GPS,5,2016,2376587,6,0,0,0,13,0,1,13,1,1,0,0,2,0,NA,NA,NA,NA,NA,NA
505,10,100032,-18.487543,47.804102,GPS,5,2016,2376587,1,1,1,1,6,6,1,6,4,1,1,1,6,2,NA,NA,NA,NA,NA,NA
505,10,100036,-18.487543,47.804102,GPS,5,2016,2376587,1,1,0,0,7,7,1,7,4,1,1,1,7,3,NA,NA,NA,NA,NA,NA
505,10,100040,-18.487543,47.804102,GPS,5,2016,2376587,0,0,1,0,2,0,1,2,1,1,1,1,2,0,NA,NA,NA,NA,NA,NA
505,10,100044,-18.487543,47.804102,GPS,5,2016,2376587,0,0,0,0,5,0,1,5,2,1,0,0,4,0,NA,NA,NA,NA,NA,NA
505,10,100048,-18.487543,47.804102,GPS,5,2016,2376587,0,0,0,0,6,4,1,6,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,10,100052,-18.487543,47.804102,GPS,5,2016,2376587,0,0,0,0,3,0,1,3,2,1,1,1,3,0,NA,NA,NA,NA,NA,NA
505,10,100056,-18.487543,47.804102,GPS,5,2016,2376587,0,0,0,0,1,0,1,1,2,1,1,1,1,0,NA,NA,NA,NA,NA,NA
505,10,100060,-18.487543,47.804102,GPS,5,2016,2376587,2,2,0,0,4,4,1,4,2,1,1,1,4,1,NA,NA,NA,NA,NA,NA
505,10,100064,-18.487543,47.804102,GPS,5,2016,2376587,1,1,0,0,5,5,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,10,100068,-18.487543,47.804102,GPS,5,2016,2376587,0,0,0,0,7,7,1,7,4,1,1,1,7,3,NA,NA,NA,NA,NA,NA
505,10,100072,-18.487543,47.804102,GPS,5,2016,2376587,1,1,0,0,8,7,1,8,4,1,1,1,8,2,NA,NA,NA,NA,NA,NA
505,10,100077,-18.487543,47.804102,GPS,5,2016,2376587,1,1,0,0,5,5,1,5,3,1,1,1,5,2,NA,NA,NA,NA,NA,NA
505,10,100081,-18.487543,47.804102,GPS,5,2016,2376587,0,0,0,0,1,0,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA
505,10,100085,-18.487543,47.804102,GPS,5,2016,2376587,0,0,0,0,4,0,1,4,2,1,1,1,4,0,NA,NA,NA,NA,NA,NA
505,10,100089,-18.487543,47.804102,GPS,5,2016,2376587,0,0,0,0,2,0,1,2,2,1,1,1,2,0,NA,NA,NA,NA,NA,NA
505,10,100093,-18.487543,47.804102,GPS,5,2016,2376587,1,1,0,0,6,3,1,6,5,1,1,1,6,1,NA,NA,NA,NA,NA,NA
505,10,100097,-18.487543,47.804102,GPS,5,2016,2376587,0,0,0,0,4,0,1,4,2,1,1,1,4,0,NA,NA,NA,NA,NA,NA
505,10,100101,-18.487543,47.804102,GPS,5,2016,2376587,1,1,0,0,8,3,1,8,3,1,0,0,6,1,NA,NA,NA,NA,NA,NA
505,10,100105,-18.487543,47.804102,GPS,5,2016,2376587,1,0,0,0,5,0,1,5,2,1,0,0,4,0,NA,NA,NA,NA,NA,NA
505,10,100109,-18.487543,47.804102,GPS,5,2016,2376587,0,0,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,10,100113,-18.487543,47.804102,GPS,5,2016,2376587,1,0,0,0,5,0,1,5,1,1,0,0,2,0,NA,NA,NA,NA,NA,NA
505,10,100117,-18.487543,47.804102,GPS,5,2016,2376587,2,0,0,0,6,0,1,6,2,1,0,0,4,0,NA,NA,NA,NA,NA,NA
505,10,100121,-18.487543,47.804102,GPS,5,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
505,10,100125,-18.487543,47.804102,GPS,5,2016,2376587,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,10,100129,-18.487543,47.804102,GPS,5,2016,2376587,1,1,0,0,3,3,1,3,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,11,110006,-18.223747,47.626797,GPS,5,2016,2276068,1,1,0,0,5,2,1,5,5,1,1,1,5,1,NA,NA,NA,NA,NA,NA
505,11,110013,-18.223747,47.626797,GPS,5,2016,2276068,0,0,0,0,4,4,1,4,3,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,11,110020,-18.223747,47.626797,GPS,5,2016,2276068,0,0,0,0,1,1,1,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,11,110027,-18.223747,47.626797,GPS,5,2016,2276068,1,1,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,11,110034,-18.223747,47.626797,GPS,5,2016,2276068,1,1,0,0,4,3,1,4,2,1,1,1,4,1,NA,NA,NA,NA,NA,NA
505,11,110041,-18.223747,47.626797,GPS,5,2016,2276068,2,2,0,0,7,7,1,7,4,1,1,1,7,2,NA,NA,NA,NA,NA,NA
505,11,110048,-18.223747,47.626797,GPS,5,2016,2276068,1,0,0,0,3,0,1,3,3,1,1,1,3,0,NA,NA,NA,NA,NA,NA
505,11,110055,-18.223747,47.626797,GPS,5,2016,2276068,1,1,0,0,6,6,1,6,4,1,1,1,6,3,NA,NA,NA,NA,NA,NA
505,11,110062,-18.223747,47.626797,GPS,5,2016,2276068,0,0,0,0,4,0,1,4,3,1,1,1,4,0,NA,NA,NA,NA,NA,NA
505,11,110069,-18.223747,47.626797,GPS,5,2016,2276068,0,0,0,0,2,2,1,2,2,1,1,1,2,2,NA,NA,NA,NA,NA,NA
505,11,110076,-18.223747,47.626797,GPS,5,2016,2276068,0,0,0,0,5,2,1,5,3,1,1,1,5,1,NA,NA,NA,NA,NA,NA
505,11,110083,-18.223747,47.626797,GPS,5,2016,2276068,1,1,0,0,4,4,1,4,2,1,1,1,4,1,NA,NA,NA,NA,NA,NA
505,11,110090,-18.223747,47.626797,GPS,5,2016,2276068,1,1,0,0,8,5,1,8,5,1,1,1,8,2,NA,NA,NA,NA,NA,NA
505,11,110097,-18.223747,47.626797,GPS,5,2016,2276068,1,1,0,0,3,3,1,3,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,11,110104,-18.223747,47.626797,GPS,5,2016,2276068,1,1,0,0,3,3,1,3,3,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,11,110111,-18.223747,47.626797,GPS,5,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
505,11,110118,-18.223747,47.626797,GPS,5,2016,2276068,2,2,0,0,4,4,1,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA
505,11,110125,-18.223747,47.626797,GPS,5,2016,2276068,0,0,0,0,6,3,1,6,3,1,1,1,6,1,NA,NA,NA,NA,NA,NA
505,11,110132,-18.223747,47.626797,GPS,5,2016,2276068,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,11,110139,-18.223747,47.626797,GPS,5,2016,2276068,0,0,0,0,5,5,1,5,5,1,1,1,5,2,NA,NA,NA,NA,NA,NA
505,11,110146,-18.223747,47.626797,GPS,5,2016,2276068,1,1,0,0,5,3,1,5,2,1,0,0,4,2,NA,NA,NA,NA,NA,NA
505,11,110153,-18.223747,47.626797,GPS,5,2016,2276068,0,0,0,0,3,0,1,3,3,1,1,1,3,0,NA,NA,NA,NA,NA,NA
505,11,110160,-18.223747,47.626797,GPS,5,2016,2276068,0,0,0,0,5,2,1,5,3,1,1,1,5,1,NA,NA,NA,NA,NA,NA
505,11,110167,-18.223747,47.626797,GPS,5,2016,2276068,0,0,0,0,5,4,1,5,2,1,0,0,4,1,NA,NA,NA,NA,NA,NA
505,11,110174,-18.223747,47.626797,GPS,5,2016,2276068,0,0,0,0,6,6,1,6,3,1,1,1,6,3,NA,NA,NA,NA,NA,NA
505,11,110181,-18.223747,47.626797,GPS,5,2016,2276068,1,1,0,0,3,3,1,3,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,11,110188,-18.223747,47.626797,GPS,5,2016,2276068,1,0,0,0,5,4,1,5,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,11,110195,-18.223747,47.626797,GPS,5,2016,2276068,0,0,0,0,4,4,1,4,5,1,1,1,4,1,NA,NA,NA,NA,NA,NA
505,11,110202,-18.223747,47.626797,GPS,5,2016,2276068,0,0,0,0,2,0,1,2,4,1,1,1,2,0,NA,NA,NA,NA,NA,NA
505,11,110208,-18.223747,47.626797,GPS,5,2016,2276068,0,0,0,0,3,3,1,3,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,11,110215,-18.223747,47.626797,GPS,5,2016,2276068,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
505,11,110222,-18.223747,47.626797,GPS,5,2016,2276068,2,2,0,0,4,4,1,4,2,1,1,1,4,1,NA,NA,NA,NA,NA,NA
505,12,120002,-18.935935,47.479585,GPS,4,2016,1892262,0,0,0,0,3,1,1,3,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA
505,12,120007,-18.935935,47.479585,GPS,4,2016,1892262,1,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
505,12,120011,-18.935935,47.479585,GPS,4,2016,1892262,0,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
505,12,120016,-18.935935,47.479585,GPS,4,2016,1892262,2,0,0,0,10,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0
505,12,120020,-18.935935,47.479585,GPS,4,2016,1892262,1,1,0,0,5,3,1,5,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,12,120025,-18.935935,47.479585,GPS,4,2016,1892262,1,0,0,0,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
505,12,120029,-18.935935,47.479585,GPS,4,2016,1892262,0,0,0,0,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
505,12,120033,-18.935935,47.479585,GPS,4,2016,1892262,0,0,0,0,6,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0
505,12,120038,-18.935935,47.479585,GPS,4,2016,1892262,0,0,0,0,2,2,1,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA
505,12,120042,-18.935935,47.479585,GPS,4,2016,1892262,0,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
505,12,120047,-18.935935,47.479585,GPS,4,2016,1892262,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
505,12,120051,-18.935935,47.479585,GPS,4,2016,1892262,1,0,0,0,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
505,12,120056,-18.935935,47.479585,GPS,4,2016,1892262,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
505,12,120060,-18.935935,47.479585,GPS,4,2016,1892262,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,12,120065,-18.935935,47.479585,GPS,4,2016,1892262,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,12,120069,-18.935935,47.479585,GPS,4,2016,1892262,1,1,0,0,3,3,1,3,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA
505,12,120073,-18.935935,47.479585,GPS,4,2016,1892262,1,0,0,0,5,0,1,5,3,1,1,1,5,0,NA,NA,NA,NA,NA,NA
505,12,120078,-18.935935,47.479585,GPS,4,2016,1892262,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
505,12,120082,-18.935935,47.479585,GPS,4,2016,1892262,0,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
505,12,120087,-18.935935,47.479585,GPS,4,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
