map_id,map_date,map_check_id,map_check_date,enl_id,pm_id,doi,status,author_name,pub_year,resolved,reason_for_exclusion,reason_for_contacting,follow_up,follow_up_author_name,email_address,has_been_contacted,permissions,extraction_initials,source_id1,source_id2,source_id3,country,admin1,admin2,admin3,site_name,area_type,rural_urban,lat,long,latlong_source,site_notes,aggregated_studies_count,month_start,year_start,month_end,year_end,lower_age,upper_age,examined,pf,pv,po,pm,pk,pf_pv,pf_po,pf_pm,pv_pm,pv_po,po_pm,pk_pf,pk_pv,pk_pm,pk_po,pf_pv_po,pf_pv_pm,pf_po_pm,pv_po_pm,pf_pv_pk,pf_po_pk,pf_pm_pk,pv_po_pk,pv_pm_pk,po_pm_pk,pf_pv_po_pm,pf_pan_positive,pv_pan_positive,pf_pv_pan_positive,pan_positive_only,species_disaggregated,pf_pr,pv_pr,po_pr,pm_pr,pk_pr,method,rdt_type,pcr_type,study_notes,dhs_survey_text_id,surveyid
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,MENABE,,,MD201600000341,POINT,RURAL,-19.654626,45.454242999999998,GPS,,,6,2016,6,2016,0.7,4,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,MENABE,,,MD201600000339,POINT,RURAL,-19.942816000000001,44.625343999999998,GPS,,,6,2016,6,2016,0.7,4,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.095238095238095233,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,MENABE,,,MD201600000338,POINT,RURAL,-19.696791000000001,44.547080999999999,GPS,,,6,2016,6,2016,0.8,4,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.047619047619047616,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,MENABE,,,MD201600000337,POINT,RURAL,-20.351786000000001,45.596156000000001,GPS,,,5,2016,5,2016,0.5,4,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,MENABE,,,MD201600000336,POINT,RURAL,-20.386424999999999,45.069011000000003,GPS,,,5,2016,5,2016,0.6,4,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.052631578947368418,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,MENABE,,,MD201600000335,POINT,RURAL,-20.364363000000001,44.676713999999997,GPS,,,5,2016,5,2016,0.5,4,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,MENABE,,,MD201600000334,POINT,URBAN,-20.391956,44.654384,GPS,,,5,2016,5,2016,0.5,4,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,MENABE,,,MD201600000333,POINT,RURAL,-20.588433999999999,44.350482999999997,GPS,,,5,2016,5,2016,0.9,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,MENABE,,,MD201600000332,POINT,RURAL,-20.301932999999998,44.343660999999997,GPS,,,5,2016,5,2016,0.9,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,MENABE,,,MD201600000331,POINT,URBAN,-20.295302,44.309528999999998,GPS,,,6,2016,6,2016,0.5,4,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,MENABE,,,MD201600000330,POINT,URBAN,-20.283435000000001,44.283617999999997,GPS,,,5,2016,6,2016,0.8,4,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,MENABE,,,MD201600000329,POINT,RURAL,-21.695663,43.867384000000001,GPS,,,6,2016,6,2016,0.9,4,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.26666666666666666,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,MENABE,,,MD201600000328,POINT,RURAL,-21.436805,44.319690000000001,GPS,,,6,2016,6,2016,0.5,4,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.10000000000000001,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANOSY,,,MD201600000327,POINT,RURAL,-24.600016,45.998646000000001,GPS,,,6,2016,6,2016,0.6,4,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANOSY,,,MD201600000326,POINT,RURAL,-24.168901999999999,45.988633,GPS,,,6,2016,6,2016,1.1,4,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.068965517241379309,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANOSY,,,MD201600000325,POINT,RURAL,-24.333390999999999,46.526426999999998,GPS,,,6,2016,6,2016,0.7,4,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.064516129032258063,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANOSY,,,MD201600000324,POINT,RURAL,-24.885095,46.114871000000001,GPS,,,6,2016,6,2016,0.7,4,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANOSY,,,MD201600000323,POINT,RURAL,-25.111276,46.383203999999999,GPS,,,6,2016,6,2016,0.5,4,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANOSY,,,MD201600000322,POINT,RURAL,-25.047620999999999,46.38091,GPS,,,6,2016,6,2016,0.7,4,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANOSY,,,MD201600000321,POINT,RURAL,-23.641518999999999,45.717970999999999,GPS,,,5,2016,5,2016,0.8,4,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.027027027027027029,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANOSY,,,MD201600000320,POINT,RURAL,-23.081892,45.948827000000001,GPS,,,5,2016,5,2016,0.6,4,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANOSY,,,MD201600000319,POINT,RURAL,-23.288837000000001,45.777535,GPS,,,5,2016,5,2016,0.5,4,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.030303030303030304,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANOSY,,,MD201600000318,POINT,URBAN,-23.271861999999999,46.093428000000003,GPS,,,5,2016,5,2016,1.3,4,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,AMORON I MANIA,,,MD201600000087,POINT,RURAL,-20.512650000000001,47.136000000000003,GPS,,,6,2016,6,2016,0.6,4,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,AMORON I MANIA,,,MD201600000086,POINT,URBAN,-20.543163,47.240847000000002,GPS,,,6,2016,6,2016,0.6,4,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,AMORON I MANIA,,,MD201600000085,POINT,URBAN,-20.529564000000001,47.244860000000003,GPS,,,5,2016,5,2016,0.5,4,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,AMORON I MANIA,,,MD201600000084,POINT,RURAL,-20.607043999999998,45.999200000000002,GPS,,,5,2016,5,2016,0.5,4,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,AMORON I MANIA,,,MD201600000083,POINT,RURAL,-20.364194000000001,46.906480000000002,GPS,,,5,2016,5,2016,0.8,4,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,AMORON I MANIA,,,MD201600000082,POINT,RURAL,-20.866219000000001,46.858508,GPS,,,5,2016,6,2016,0.6,4,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.047619047619047616,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,AMORON I MANIA,,,MD201600000081,POINT,RURAL,-20.334204,46.749048000000002,GPS,,,5,2016,5,2016,0.8,4,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,HAUTE MATSIATRA,,,MD201600000080,POINT,RURAL,-21.387995,46.918416999999998,GPS,,,6,2016,6,2016,0.6,4,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,HAUTE MATSIATRA,,,MD201600000079,POINT,RURAL,-21.317957,46.973382000000001,GPS,,,6,2016,6,2016,0.5,4,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,HAUTE MATSIATRA,,,MD201600000078,POINT,RURAL,-21.649578000000002,46.954442999999998,GPS,,,5,2016,5,2016,0.6,4,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,HAUTE MATSIATRA,,,MD201600000077,POINT,RURAL,-21.566786,47.025399,GPS,,,5,2016,5,2016,1.0,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,HAUTE MATSIATRA,,,MD201600000076,POINT,RURAL,-21.411193999999998,47.134877000000003,GPS,,,5,2016,5,2016,0.7,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,HAUTE MATSIATRA,,,MD201600000075,POINT,RURAL,-21.249769000000001,47.180252000000003,GPS,,,6,2016,6,2016,0.5,4,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,HAUTE MATSIATRA,,,MD201600000074,POINT,RURAL,-21.407163000000001,47.21199,GPS,,,5,2016,5,2016,0.5,4,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,HAUTE MATSIATRA,,,MD201600000073,POINT,RURAL,-21.370426999999999,46.819361000000001,GPS,,,6,2016,6,2016,0.5,4,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,HAUTE MATSIATRA,,,MD201600000072,POINT,RURAL,-21.257285,47.089201000000003,GPS,,,6,2016,6,2016,0.6,4,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,HAUTE MATSIATRA,,,MD201600000071,POINT,RURAL,-21.005115,47.253765999999999,GPS,,,6,2016,6,2016,0.6,4,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,HAUTE MATSIATRA,,,MD201600000070,POINT,RURAL,-21.175975999999999,47.248660000000001,GPS,,,5,2016,5,2016,0.8,4,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,HAUTE MATSIATRA,,,MD201600000069,POINT,URBAN,-21.107324999999999,47.207807000000003,GPS,,,6,2016,6,2016,1.2,4,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,HAUTE MATSIATRA,,,MD201600000068,POINT,RURAL,-21.995597,46.446491999999999,GPS,,,5,2016,5,2016,1.0,4,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.0625,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,HAUTE MATSIATRA,,,MD201600000067,POINT,RURAL,-21.850189,46.795535999999998,GPS,,,5,2016,5,2016,1.1,4,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,HAUTE MATSIATRA,,,MD201600000066,POINT,RURAL,-21.82638,46.844211999999999,GPS,,,5,2016,5,2016,1.1,4,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,HAUTE MATSIATRA,,,MD201600000065,POINT,URBAN,-21.833613,46.934004999999999,GPS,,,5,2016,5,2016,1.6,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BONGOLAVA,,,MD201600000064,POINT,RURAL,-17.994429,46.451796000000002,GPS,,,6,2016,6,2016,0.8,4,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BONGOLAVA,,,MD201600000063,POINT,RURAL,-18.287534999999998,46.060004999999997,GPS,,,6,2016,6,2016,0.5,4,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BONGOLAVA,,,MD201600000062,POINT,RURAL,-18.644404000000002,46.892167000000001,GPS,,,6,2016,6,2016,0.5,4,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BONGOLAVA,,,MD201600000061,POINT,RURAL,-18.507688999999999,46.913922999999997,GPS,,,6,2016,6,2016,0.6,4,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BONGOLAVA,,,MD201600000060,POINT,RURAL,-19.271488999999999,46.148195000000001,GPS,,,6,2016,6,2016,0.5,4,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BONGOLAVA,,,MD201600000059,POINT,RURAL,-19.137578000000001,45.976280000000003,GPS,,,5,2016,5,2016,0.8,4,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BONGOLAVA,,,MD201600000058,POINT,RURAL,-19.137017,46.343532000000003,GPS,,,5,2016,5,2016,0.6,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BONGOLAVA,,,MD201600000057,POINT,RURAL,-18.77178,46.530520000000003,GPS,,,6,2016,6,2016,0.8,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BONGOLAVA,,,MD201600000056,POINT,RURAL,-18.917898999999998,45.711029000000003,GPS,,,5,2016,5,2016,0.8,4,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BONGOLAVA,,,MD201600000055,POINT,RURAL,-18.525575,46.297459000000003,GPS,,,6,2016,6,2016,0.8,4,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BONGOLAVA,,,MD201600000054,POINT,RURAL,-18.883623,45.871876,GPS,,,5,2016,5,2016,1.0,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BONGOLAVA,,,MD201600000053,POINT,RURAL,-18.99926,46.459172000000002,GPS,,,6,2016,6,2016,0.8,4,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BONGOLAVA,,,MD201600000052,POINT,RURAL,-18.675560000000001,46.325381,GPS,,,6,2016,6,2016,0.6,4,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BONGOLAVA,,,MD201600000051,POINT,RURAL,-18.827572,46.095996999999997,GPS,,,5,2016,5,2016,0.6,4,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BONGOLAVA,,,MD201600000050,POINT,URBAN,-18.794815,46.056932000000003,GPS,,,5,2016,5,2016,0.5,4,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BONGOLAVA,,,MD201600000049,POINT,URBAN,-18.773394,46.043486999999999,GPS,,,5,2016,5,2016,0.7,4,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ITASY,,,MD201600000048,POINT,RURAL,-19.131377000000001,46.429858000000003,GPS,,,6,2016,6,2016,0.6,4,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ITASY,,,MD201600000047,POINT,RURAL,-19.043690999999999,46.632810999999997,GPS,,,5,2016,6,2016,0.9,4,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ITASY,,,MD201600000046,POINT,RURAL,-19.044958000000001,46.754480000000001,GPS,,,5,2016,6,2016,0.8,4,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ITASY,,,MD201600000045,POINT,RURAL,-19.096992,46.683062,GPS,,,5,2016,5,2016,1.2,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ITASY,,,MD201600000044,POINT,RURAL,-18.782485999999999,47.076191999999999,GPS,,,5,2016,5,2016,0.8,4,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.25,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ITASY,,,MD201600000043,POINT,RURAL,-18.881166,46.732202999999998,GPS,,,5,2016,5,2016,0.8,4,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ITASY,,,MD201600000042,POINT,RURAL,-18.985147999999999,46.735236,GPS,,,5,2016,5,2016,0.8,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ITASY,,,MD201600000041,POINT,RURAL,-19.115228999999999,46.937277000000002,GPS,,,5,2016,5,2016,0.6,4,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ITASY,,,MD201600000040,POINT,RURAL,-18.740321000000002,46.819876000000001,GPS,,,6,2016,6,2016,0.6,4,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ITASY,,,MD201600000039,POINT,URBAN,-18.959302999999998,46.886560000000003,GPS,,,5,2016,5,2016,0.5,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ITASY,,,MD201600000038,POINT,RURAL,-19.138361,47.360314000000002,GPS,,,5,2016,5,2016,1.1,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ITASY,,,MD201600000037,POINT,RURAL,-19.053891,47.426814,GPS,,,5,2016,5,2016,0.8,4,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ITASY,,,MD201600000036,POINT,RURAL,-18.916862999999999,47.301842999999998,GPS,,,5,2016,5,2016,0.7,4,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ITASY,,,MD201600000035,POINT,RURAL,-18.971374000000001,47.334860999999997,GPS,,,5,2016,5,2016,0.6,4,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ITASY,,,MD201600000034,POINT,RURAL,-18.920667000000002,47.199792000000002,GPS,,,5,2016,5,2016,0.5,4,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ITASY,,,MD201600000033,POINT,URBAN,-18.997475999999999,47.198295999999999,GPS,,,5,2016,5,2016,0.8,4,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VAKINANKARATRA,,,MD201600000032,POINT,RURAL,-19.660556,46.247565000000002,GPS,,,6,2016,6,2016,1.1,4,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VAKINANKARATRA,,,MD201600000031,POINT,RURAL,-19.458041000000001,46.529929000000003,GPS,,,5,2016,5,2016,1.1,4,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VAKINANKARATRA,,,MD201600000030,POINT,RURAL,-19.673949,46.523954000000003,GPS,,,5,2016,5,2016,0.7,4,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VAKINANKARATRA,,,MD201600000029,POINT,RURAL,-19.504455,46.25909,GPS,,,6,2016,6,2016,0.5,4,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VAKINANKARATRA,,,MD201600000028,POINT,RURAL,-19.581154999999999,46.286960000000001,GPS,,,6,2016,6,2016,0.8,4,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VAKINANKARATRA,,,MD201600000027,POINT,RURAL,-20.125302999999999,47.085414999999998,GPS,,,6,2016,6,2016,0.9,4,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VAKINANKARATRA,,,MD201600000026,POINT,RURAL,-19.964288,47.031101999999997,GPS,,,6,2016,6,2016,0.7,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VAKINANKARATRA,,,MD201600000025,POINT,RURAL,-19.457325999999998,46.705199999999998,GPS,,,6,2016,6,2016,1.1,4,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VAKINANKARATRA,,,MD201600000024,POINT,RURAL,-19.267458000000001,46.975346000000002,GPS,,,5,2016,5,2016,0.7,4,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
